City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,MID,,,,
Ahmedabad,02-06-21,45.29,107.66,7.25,12.74,19.66,,7.25,18.64,6.32,2.73,6.99,0.76,179,Moderate,1f80f32ab88715153f9690b096115e53f2fd6121,,,,
Ahmedabad,03-06-21,103.78,145.37,6.36,13.9,19.86,,6.36,7.76,15.27,0.82,1.37,0.81,211,Poor,f5ad0b5495f2e970edb9d50944cf42543d8739f0,,,,
Ahmedabad,04-06-21,25.14,234.17,6.01,18.73,24.74,,6.01,38.05,38.52,0,0,0,192,Moderate,6667f1bac8808c7b26f93f2ae41bec81b2fb6e76,,,,
Ahmedabad,05-06-21,87.03,216.22,8.05,17.88,25.53,,8.05,23.84,48.22,0,0,0,310,Very Poor,d1c0a1bfbc2785ecfaac415612d354f2ffc3bfc5,,,,
Ahmedabad,06-06-21,89.6,184.04,6.59,19.84,25.9,,6.59,48.05,44.78,0,0,0,223,Poor,14165ad017cc144d15168bc5c985d05b5be2d019,,,,
Ahmedabad,07-06-21,80.69,203.47,6.86,16.07,22.25,,6.86,39.85,32.65,0,0,0,192,Moderate,9444dbf96374f2efc528fb4ede46ecf41a2b69be,,,,
Ahmedabad,08-06-21,44.75,181.49,7.76,16.53,24.29,,7.76,9.89,8.07,0,0,0,191,Moderate,b831e5c64437bbd350556f97f5f1ae4225bc3f1f,,,,
Ahmedabad,09-06-21,38.11,174.35,7.41,11.62,19.03,,7.41,3.13,6.69,2.5,5.93,0.74,184,Moderate,85e00fe8099f838d9eb455a7f62440d1bf7bc639,,,,
Ahmedabad,10-06-21,45.5,189.46,8.56,15.59,24.15,,8.56,0.76,3.82,5.09,8.52,1.82,220,Poor,396c98994ac34692a5fa7f8502fb33cebc54445a,,,,
Ahmedabad,11-06-21,36.98,243.09,8.21,11.52,19.74,,8.21,0.52,5.17,3.63,8.16,1.33,215,Poor,47a7579cf81744a0a83b1b64cc9017fb600452cd,,,,
Ahmedabad,12-06-21,43.58,211.96,8.26,13.33,21.58,,8.26,1.02,7.56,3.59,6.79,1.5,226,Poor,f426954f62f73eccb16b672e9e93dfb6d48af618,,,,
Ahmedabad,13-06-21,45.49,116.84,9.63,14.91,24.53,,9.63,0.81,2.94,3.67,6.62,1.17,251,Poor,9b1e1c869a26b53973683d284250c2f4a8a339f6,,,,
Ahmedabad,14-06-21,38.06,135.09,8.67,18.57,27.25,,8.67,1.05,4.63,2.85,5.12,0.74,216,Poor,133933d03341e293921239f0d6a2b3ea4f1f574c,,,,
Ahmedabad,15-06-21,45.41,158.19,9.35,20.55,29.9,,9.35,0.74,4.5,2.83,7.18,0.82,237,Poor,2e3c753682fba0d9c7a0462051a1287b9599ac92,,,,
Ahmedabad,16-06-21,37.71,153.71,8.54,16.26,24.8,,8.54,0.87,4.6,2.52,7.61,0.81,198,Moderate,77efa10bbf0d22795315f61ace2dc95804d269fb,,,,
Ahmedabad,17-06-21,32.37,188.76,7.53,14.36,21.89,,7.53,2.17,12.17,1.88,7.92,0.69,195,Moderate,71ee5dbc401b2af835c84275d436ff66ad6f337f,,,,
Ahmedabad,18-06-21,34.74,184.48,7.59,13.51,21.11,,7.59,4.11,12.22,1.82,6.19,0.47,187,Moderate,79622641e002b2574af9dc7f99d4fbbe192606e6,,,,
Ahmedabad,19-06-21,32.56,162.28,7.34,13.91,21.25,,7.34,4.04,11.85,2.55,9.3,0.97,181,Moderate,2e092f8f739aaa16ca632e9d2516f0ff2a94f781,,,,
Ahmedabad,20-06-21,29.28,38.27,7.55,11.68,19.23,,7.55,4.01,12.64,1.64,7,0.62,179,Moderate,9818f1bc227cf7e40f757ec36342c9824a21418d,,,,
Ahmedabad,21-06-21,20.46,72.82,7.15,10.61,17.76,,7.15,5.62,12.7,1.26,5.17,0.32,188,Moderate,cda86bc966b1e5781579c49c8fc2179f85afa04c,,,,
Ahmedabad,22-06-21,26.07,105.56,7.99,11.07,19.06,,7.99,4.1,10.57,1.5,6.9,0.63,190,Moderate,7ea2f1ca7b3c2370d413ae990eb71b2b990c91fe,,,,
Ahmedabad,23-06-21,21.43,197.98,7.45,11.16,18.62,,7.45,4.99,7.38,1.4,6.69,0.76,185,Moderate,f634f2b73197fdda1d444dcdd6bd84a96ea148ad,,,,
Ahmedabad,24-06-21,11.91,184.17,7.34,10.1,17.44,,7.34,10.86,5.47,1.3,12.23,0.73,189,Moderate,620d69e419e3c8756de8bf96d86f6bf0de7ed919,,,,
Ahmedabad,25-06-21,57.75,187.59,8.68,9.68,18.36,,8.68,12.28,3.06,1.98,6.51,0.74,196,Moderate,41fc7191573c2f01fdef9c8ebb072e5f54cbb598,,,,
Ahmedabad,26-06-21,66.39,231.32,8.58,12.79,21.36,,8.58,11.09,4.96,1.76,6.18,0.57,201,Poor,3c70c99afc7a38df3c4807857856ea258d378429,,,,
Ahmedabad,27-06-21,62.61,138.7,9.15,9.83,18.98,,9.15,12.31,6.44,1.87,5.47,0.37,231,Poor,d618a596def847bdfc19991c694e09bdeccf2287,,,,
Ahmedabad,28-06-21,47.5,119.52,8.07,9.53,17.59,,8.07,13.91,7.28,1.34,3.97,0.12,196,Moderate,f5fb2153b992cdc2d4bdb3678e667126c9a27689,,,,
Ahmedabad,29-06-21,111.8,72.1,9.23,11.51,20.74,,9.23,5.27,5.99,1.84,5.69,0.28,220,Poor,4b1a08339bb5508f830e09f1a2c3a8022526cce0,,,,
Ahmedabad,30-06-21,30,106.55,8.87,13.59,22.64,,8.87,8.09,6.31,1.32,4.59,0.16,244,Poor,b1e7752cbf528db99723a3a67b49b9b5c6e449af,,,,
Ahmedabad,01-07-21,4.66,73.18,9.01,10.9,20.36,,9.01,7.31,6.38,1.27,3.94,0.13,223,Poor,75216c0238ddc17dec8ef66adcc84bd48922cae4,,,,
Ahmedabad,02-07-21,48.72,62.61,9.56,11.94,21.5,,9.56,5.72,6.61,1.77,4.96,0.39,230,Poor,a7a4a5568e5b7c921bc616eedf532a393229decb,,,,
Ahmedabad,03-07-21,49.7,86.86,9.43,9.81,19.23,,9.43,6.78,6.42,2,4.79,0.31,243,Poor,02201e4601ab0eb70b6c26480cf2bfeae2625193,,,,
Ahmedabad,04-07-21,48.1,140.36,8.03,9.53,17.57,,8.03,9.33,7.6,1.68,4.41,0.18,215,Poor,c6039f8933305c9f44a44c81a15b321b6c2848dc,,,,
Ahmedabad,05-07-21,47.43,152.5,8.11,9.45,17.56,,8.11,7.93,7.08,2.1,3.6,0.13,199,Moderate,fec0c97b9bdc012b76f082b8bcd6ba0efbb4f5c3,,,,
Ahmedabad,06-07-21,51.74,127.69,8.91,12.38,21.28,,8.91,10.05,5.78,2.15,3.64,0.27,200,Moderate,1c06378f629bfa8870c89b3abfdecfc19db9b459,,,,
Ahmedabad,07-07-21,42.68,145.5,9.74,11.08,20.82,,9.74,10.87,4.44,1.62,4.96,0.39,226,Poor,4485b9462ebf52c0062692d7ab7e423c2ae05d9e,,,,
Ahmedabad,08-07-21,38.45,139.63,10.55,7.8,18.35,,10.55,10.28,3.24,2.46,4.79,0.41,241,Poor,4f392ef1aa2234dda52ab8e6540f275322a20697,,,,
Ahmedabad,09-07-21,46.69,84.04,11.48,0.17,11.64,,11.48,10.25,5.76,1.77,4.34,0.15,222,Poor,b5b029e65b963ae092dd88b21911e74b0cf557cc,,,,
Ahmedabad,10-07-21,55.27,105.21,11.55,0.12,11.66,,11.55,12.7,6.55,1.69,4.17,0.22,223,Poor,f8eee21acf147a7088fa376af6c3d85e606b47c4,,,,
Ahmedabad,11-07-21,149.03,137.38,11.49,0.16,11.65,,11.49,10.07,7.27,1.71,5.72,0.19,248,Poor,97a34a062a7ad09f7633d4a0e76d013b28b9b582,,,,
Ahmedabad,12-07-21,86.57,206.88,11.47,0.17,11.64,,11.47,11.09,6.53,1.57,3.85,0.09,300,Poor,c124701d09545e0117cca7a3a5f449584223899f,,,,
Ahmedabad,13-07-21,111.77,159.49,11.3,0.24,11.53,,11.3,7.73,4.67,1.72,4.52,0.16,232,Poor,7d98a73314cd9f923aaa367f3f4de056b8cedec5,,,,
Ahmedabad,14-07-21,151.4,166.13,10.8,0.36,11.16,,10.8,7.8,5.46,0.95,3.54,0.12,330,Very Poor,46030e9b8451bf3b0c90833dbeacce286a263a09,,,,
Ahmedabad,15-07-21,51.35,228.18,8,2.69,10.67,,8,10,5.76,1.54,4.32,0.35,223,Poor,4151e9b4ea5395d73bf33309dbca26551cc7c657,,,,
Ahmedabad,16-07-21,65.37,129.63,0.64,8.07,8.57,,0.64,16.31,8.02,1.63,4.34,0.28,105,Moderate,01c25f9838ef8e005bf720c4f76e67a9f1038ff0,,,,
Ahmedabad,17-07-21,56.28,95.48,0.6,8.02,8.51,,0.6,18.93,6.2,1.52,3.74,0.29,101,Moderate,bd0d94a4452f2b55cfab53adecb84ce5f2c91fe3,,,,
Ahmedabad,18-07-21,48.17,71.28,0.65,8,8.55,,0.65,18.99,7.97,1.23,4.74,0.12,93,Satisfactory,41d412415c46baf70ca91ebf049c0352ead19f18,,,,
Ahmedabad,19-07-21,33.56,110.17,0.72,7.89,8.56,,0.72,11.28,10.18,0.61,3.85,0.08,67,Satisfactory,5a843f4299b04090ff76451decfe9f0b025cfe48,,,,
Ahmedabad,20-07-21,31.3,68.99,0.55,8.1,8.49,,0.55,10.29,7.44,0.52,2.31,0.06,60,Satisfactory,05082393ba4c7ec530190dd887d99c74fd72f6d6,,,,
Ahmedabad,21-07-21,48.12,111.43,0.67,7.9,8.43,,0.67,1.28,6.3,5,21.75,1.54,56,Satisfactory,df6013a1630aa41627cc84c8e780d40ff93785cc,,,,
Ahmedabad,22-07-21,57.11,129,0.55,8.28,8.42,,0.55,14.58,2.6,2.81,14.53,1.87,90,Satisfactory,1eaa329f608055620a57e6273e9d1c409de1e9ee,,,,
Ahmedabad,23-07-21,34.72,136.87,0.1,9.73,7.88,,0.1,13.62,4.87,1.44,5.22,0.38,78,Satisfactory,b1ce6ca5960cb799403188ca303a364428f812d8,,,,
Ahmedabad,24-07-21,29.22,90.59,0.06,9.57,7.77,,0.06,13.58,5.08,1.37,3.65,0.32,48,Good,331a7033bb8e6d4618e4e83b74aff1aec42764a6,,,,
Ahmedabad,25-07-21,29.79,93.14,0.14,8.64,7.97,,0.14,15.11,5.34,0.36,1.05,0.14,53,Satisfactory,724a937a58d4217e5d5cc6d1d1e438a5b5b35d6e,,,,
Ahmedabad,26-07-21,59.95,141.18,0.18,8.78,8.16,,0.18,11.52,2.79,0.52,1.23,0.22,91,Satisfactory,7c17c6f5e434f1d8227c9d8c5f9da26200364491,,,,
Ahmedabad,27-07-21,19.2,159.38,1.52,9.45,9.74,,1.52,11.23,4.61,1.29,3.29,0.15,70,Satisfactory,58bc0f2712ea1ced1f886c9fdd17b8cf014e66cb,,,,
Ahmedabad,28-07-21,19.52,205.23,5.89,11.26,17.15,,5.89,11.56,4.4,0.58,1.44,0.07,157,Moderate,ec6adb9dc121bcbb8215cb16b880d6dc6497d209,,,,
Ahmedabad,29-07-21,35.16,114.83,5.75,10.89,16.64,,5.75,14.7,3.67,1.61,3.71,0.48,158,Moderate,a3dcd6b3f0551e607d0235616109ab8d506f81a2,,,,
Ahmedabad,30-07-21,33.03,150.68,7.01,10.58,17.58,,7.01,12.95,3.53,1.65,3.96,0.37,169,Moderate,82448eac471a17fd751603f9b91450b6961d3a0e,,,,
Ahmedabad,31-07-21,40.95,181.61,6.92,10.47,17.39,,6.92,19.8,3.38,2.05,5.08,0.44,174,Moderate,b5e1d36298a78690140d5ccb9673dbd48a0ddcd3,,,,
Ahmedabad,01-08-21,40.29,,6.74,10.52,17.26,,6.74,8.27,3.57,1.85,4.34,0.39,173,Moderate,4eb8b7fd0032816e4a29d65b06939266d6446624,,,,
Ahmedabad,02-08-21,41.16,,6.91,10.51,17.42,,6.91,13.48,3.69,1.8,4.23,0.33,172,Moderate,eb5e5088c41f976387784acd57dbb683932c6002,,,,
Ahmedabad,03-08-21,36.12,85.61,7.21,11.56,17.07,,7.21,13.62,6.08,1.67,2.85,0.11,190,Moderate,12c8ef5614d9a35bed3ff95a3b1dc971842514fe,,,,
Ahmedabad,04-08-21,28.51,112.2,6.69,20.52,27.21,,6.69,5.69,7.65,1.36,2.17,0.09,171,Moderate,0d7964c665ff0107c674bc6dab8f252cab08038e,,,,
Ahmedabad,05-08-21,31.59,169.61,6.99,20.42,27.41,,6.99,9.23,7.9,0.72,2.29,0.12,168,Moderate,5502de277b6ee34f29d813cc49d7cda1168c202d,,,,
Ahmedabad,06-08-21,42.56,124.63,7.17,20.4,27.57,,7.17,6.28,9.86,1.36,2.94,0.28,172,Moderate,c8559b6ddd6213bc91524397933bce33aea7d50f,,,,
Ahmedabad,07-08-21,48.12,112.16,7.14,20.3,27.45,,7.14,6.77,12.78,1.22,3.39,0.26,173,Moderate,9af0b8e13e1e5ac714135dca8ba6d5216966066b,,,,
Ahmedabad,08-08-21,37.09,105.36,7.22,20.21,27.42,,7.22,8.66,7.94,0.86,2.98,0.16,175,Moderate,f905f78b32f63c6d14a79984dfb33f1b358b8ab4,,,,
Ahmedabad,09-08-21,33.4,72.37,7.4,20.09,27.5,,7.4,9.95,8.39,0.8,2.13,0.07,179,Moderate,3ddc987158400d3867939d3594da56dd546d6ddd,,,,
Ahmedabad,10-08-21,38.64,71.88,7.35,20.21,27.55,,7.35,9.74,6.28,1.31,2.8,0.27,174,Moderate,aae339db3ebacca2632136e51dac48f209a952f6,,,,
Ahmedabad,11-08-21,40.49,101.85,7.48,20.23,27.71,,7.48,8.92,21.51,1.17,3,0.11,176,Moderate,62298f90df017016d34e978befc29acbec201ccd,,,,
Ahmedabad,12-08-21,41.37,90.02,7.47,20.2,27.68,,7.47,11.73,19.8,1.82,2.85,0.17,179,Moderate,e60640bfc445db0f53b5d92cb9f69cd943f1b73a,,,,
Ahmedabad,13-08-21,44.56,129.73,7.49,20.06,27.55,,7.49,11.23,22.77,1.38,3.36,0.44,175,Moderate,2e7c17caecfe67b64f9b59df404f0761df96987f,,,,
Ahmedabad,14-08-21,65.68,116.52,7.57,19.94,27.51,,7.57,8.21,30.21,3.62,5.79,1,177,Moderate,2da0a7ba851e53d21dba05042a397eafcdab093d,,,,
Ahmedabad,15-08-21,33.34,116.8,7.3,20.27,27.57,,7.3,6.41,32.95,0,0,0.02,175,Moderate,295036c0448244642eb6533de571def6cd8437e5,,,,
Ahmedabad,16-08-21,39.17,103.33,7.35,20.24,27.58,,7.35,9.17,26.64,0.79,0.76,0.14,174,Moderate,f2cf26f9c677482ee8e060ce7d9d73b6214fef52,,,,
Ahmedabad,17-08-21,34,126.33,7.41,20.1,27.51,,7.41,9.64,17.17,1.21,1.8,0.15,179,Moderate,d04d63e56673f57ed326ebf2314e5b8192266a79,,,,
Ahmedabad,18-08-21,36.38,143.92,7.31,20.14,27.45,,7.31,10.65,13.35,2,4.33,0.35,177,Moderate,438e817dea190348df99e09a8e519fc64101b899,,,,
Ahmedabad,19-08-21,38.35,255.49,7.41,20.16,27.57,,7.41,9.33,18.59,1.63,3.74,0.35,180,Moderate,96ba8069882d695675b9e2e6d32c3640910735b4,,,,
Ahmedabad,20-08-21,38.5,94.13,12.38,19.67,30.02,,12.38,10.37,16.33,1.56,2.97,0.42,274,Poor,822233763421a1e054abbc49c00a8726cb3ebfe1,,,,
Ahmedabad,21-08-21,39.61,69.51,17.31,14.84,32.15,,17.31,10.76,5.38,1.67,3.17,0.24,310,Very Poor,c6463593f45c19d4989336f52905704d1ec9b74e,,,,
Ahmedabad,22-08-21,61.79,73.45,17.24,14.82,32.06,,17.24,12.39,8.06,0.91,1.81,0.2,303,Very Poor,ff6bd29c8ecd325c4edddb2b050d5f4919db6112,,,,
Ahmedabad,23-08-21,43.22,113.98,17.17,14.82,31.99,,17.17,11.68,37.87,1.29,3.06,0.14,302,Very Poor,ea94779ce166bcbf3813ccaab028524ff397089b,,,,
Ahmedabad,24-08-21,33.41,81.89,17.12,14.86,31.98,,17.12,12.96,86.83,1.08,2.1,0.05,302,Very Poor,10abb3e977aa476a39bce4f1feda37c2e1250106,,,,
Ahmedabad,25-08-21,36.9,75.39,17.08,14.85,31.93,,17.08,4.73,54.01,0.91,1.25,0.16,302,Very Poor,f32841f22efe8c2bccd0d04a0c0b47e6ecf86b61,,,,
Ahmedabad,26-08-21,36.36,93.85,17.11,14.79,31.9,,17.11,8.86,77.3,0,0,0.06,302,Very Poor,1a9c229f4f866db4f9c23a77b8c1275b52407c64,,,,
Ahmedabad,27-08-21,32.64,70.53,17.01,14.84,31.85,,17.01,7.05,62.31,0,0,0.01,302,Very Poor,57eb12d93057a4bc1a043420327251b2327c9b39,,,,
Ahmedabad,28-08-21,38.23,91.32,17.07,14.89,31.96,,17.07,10.9,55.94,0,0,0.01,302,Very Poor,23f1bab7d94bd0564e2319fddf75c1c7987ce75f,,,,
Ahmedabad,29-08-21,39.86,113.19,16.98,14.83,31.81,,16.98,10.02,96.83,0,0.01,0.02,301,Very Poor,4e3f4e31c370281c2d721d6113265c25d9c566c5,,,,
Ahmedabad,30-08-21,72.74,162.53,17.04,14.84,31.88,,17.04,4.23,99.03,0,0,0,302,Very Poor,9cfdce851951c817101b36f7b292e744906474c4,,,,
Ahmedabad,31-08-21,43.2,233.79,17.05,14.86,31.91,,17.05,5.96,59.99,0,0,0.11,302,Very Poor,4a24fcf8d2a7c69aef247ea12a740145daf68407,,,,
Ahmedabad,01-09-21,63.2,106.54,17.03,14.82,31.85,,17.03,3.69,7.57,0,0,0,302,Very Poor,d47377d0da60ea7aab2522c204ad65753b0545fe,,,,
Ahmedabad,02-09-21,64.73,60.46,17.01,14.82,31.83,,17.01,6.45,12.13,0,0,0,302,Very Poor,e8b2e667f2145ec96fbb6400fb41b05cafa26e37,,,,
Ahmedabad,03-09-21,65.28,40.09,17.04,14.85,31.89,,17.04,6.13,18.2,0,0,0,301,Very Poor,558d318e1655da9f5e9507ccf24fc773a0d377ff,,,,
Ahmedabad,04-09-21,67.86,44.95,16.97,14.87,31.84,,16.97,8.87,16.53,0,0,0,302,Very Poor,982a6fe2fdba30430b547741811ff4411f1485f1,,,,
Ahmedabad,05-09-21,52.4,34.07,16.97,14.81,31.78,,16.97,9.89,22.55,0,0,0,301,Very Poor,0acc1f9a1c333a9a6b2dbba4a252d7576f024783,,,,
Ahmedabad,06-09-21,33.33,61.33,16.95,14.89,31.84,,16.95,6.88,33.58,0,0,0,302,Very Poor,ebb553a859d31ebcfc57d489ca84af0df894dab8,,,,
Ahmedabad,07-09-21,29.52,119.83,16.94,14.88,31.82,,16.94,8.56,40.65,0,0,0.02,301,Very Poor,4ed084719f40fac25989dbc99d08c2c609b33289,,,,
Ahmedabad,08-09-21,15.53,154.78,17,14.85,31.85,,17,15.13,34.18,0,0,0,301,Very Poor,c5bf5beb177c16aa29255e89e0cf47e4e9467cce,,,,
Ahmedabad,09-09-21,57.51,179.52,16.31,50.9,67.22,,16.31,8.73,15.39,0,10.52,4.88,302,Very Poor,736b4793b11d01f4b55ea53eaf59f7325493b27b,,,,
Ahmedabad,10-09-21,50.24,191.75,9.46,12.31,21.77,,9.46,11.63,13.61,0,3.42,0.29,226,Poor,dc3d8b94ae9acb1ec585507d0d77164a7f688d10,,,,
Ahmedabad,11-09-21,61.77,196.25,8.68,15.43,24.1,,8.68,8.1,18.69,0,4.83,0.38,276,Poor,f53e10f9cd4b97134ded58b3de4bcc36a55304d3,,,,
Ahmedabad,12-09-21,46.93,191.93,7.14,11.47,18.61,,7.14,7.92,19.03,0,3.08,0.12,209,Poor,20214fa12ca525582cd1b42019927e8f7816fb51,,,,
Ahmedabad,13-09-21,43.01,153.82,6.82,9.96,16.78,,6.82,11.58,20.59,0,2.5,0.13,179,Moderate,d1c77a93f69b5dbcf3806674bff9fe4677209ae5,,,,
Ahmedabad,14-09-21,42.06,160.09,8.43,11.35,19.78,,8.43,11.63,28.09,0,3.19,0.2,197,Moderate,ae4f1ac93bb55da1231f08eb1654f19352ab1a3f,,,,
Ahmedabad,15-09-21,44.94,71.3,7.14,10.94,18.07,,7.14,5.85,59.38,0,2.21,0.24,229,Poor,906b616191eea5e5e724d47546f7d2d9d096ed7a,,,,
Ahmedabad,16-09-21,29.58,86.04,6.61,9.94,16.55,,6.61,8.82,42.9,0,1.87,0.13,170,Moderate,e7ff9455c483c237c3ee08b9d230b7be65c064bf,,,,
Ahmedabad,17-09-21,32.15,49.95,6.5,9.7,16.2,,6.5,9.2,39.02,0,2.73,0.19,164,Moderate,83cca3779f8aeea47c5426e1d0fa65f1e9567e0c,,,,
Ahmedabad,18-09-21,36.33,94.92,7.68,12.88,20.56,,7.68,8.28,43.35,0,4.29,0.36,195,Moderate,b9b0cad2db02479624a3d087626811e4d2fbcdb9,,,,
Ahmedabad,19-09-21,24.46,94.62,8.45,10.99,19.44,,8.45,12.59,44.55,0,2.52,0.17,220,Poor,7b89a657dde3e5888c31d1d5ef3b90ceb0f66a62,,,,
Ahmedabad,21-09-21,27.08,78.92,9.95,12.25,22.19,,9.95,9.51,12.46,0,4.77,0.32,195,Moderate,10424da2599f0258bfaf71a3186b999ab2d747d0,,,,
Ahmedabad,22-09-21,59.29,71.05,9.21,9.68,18.89,,9.21,5.98,7.69,0,3.24,0.19,217,Poor,6cbefcf4c0fbb8466db7d00b8f53e1f37a6bf8b5,,,,
Ahmedabad,23-09-21,65.32,71.57,10.61,9.62,20.23,,10.61,3.69,4.74,0,3.63,0.24,254,Poor,180c88b68816bbb6eb57aa515a3aec4020178729,,,,
Ahmedabad,24-09-21,47.39,60.69,9.26,10.48,19.74,,9.26,7.72,7.71,0,3.41,0.21,241,Poor,22264c65eb6c14ba96287ba4da536424dd083253,,,,
Ahmedabad,25-09-21,43.88,53.47,8.69,19.75,28.44,,8.69,4.83,11.53,0,3.24,0.16,244,Poor,896cb03362facd2a670bee13dc5368b81768b2ba,,,,
Ahmedabad,26-09-21,28.35,61.22,9.05,13.62,22.68,,9.05,7.47,15.95,0,3.26,0.21,243,Poor,e01948b342544a5fcd8c14d757501779029c6d6d,,,,
Ahmedabad,27-09-21,3.59,69.58,11.26,14.17,25.44,,11.26,9.6,20.38,0,4.02,0.46,244,Poor,500c5ea0961b573ba5355d364ca94c00a0a26e4a,,,,
Ahmedabad,28-09-21,3.04,86.47,16.31,21.5,37.81,,16.31,13.73,30.05,0.02,9.33,0.81,327,Very Poor,e7c3ec3dcb3469ee4d608029e7aa3068a4c90c54,,,,
Ahmedabad,29-09-21,19.14,92.21,10.33,30.6,40.93,,10.33,10.96,29.36,0,8.36,1,390,Very Poor,69f473aee22a4ac8df15a54a6109b70b1ae9b7e7,,,,
Ahmedabad,30-09-21,69.12,51.11,8.85,32.41,41.26,,8.85,15.63,28.45,0,7.16,0.73,231,Poor,110b4b089bd757bd54587c2ab3262a374462c098,,,,
Ahmedabad,01-10-21,76.41,62.5,17.96,34.7,52.67,,17.96,15.44,31.49,0,7.51,1.15,396,Very Poor,1983cbc32412a9a7b1601b6778605f9e98ab69e0,,,,
Ahmedabad,02-10-21,102.49,66.2,33.31,37.85,71.17,,33.31,27.32,24.85,19.81,51.29,15.05,731,Severe,6f8a531b4b84d4daaadcff9d7e03ee24274baf0b,,,,
Ahmedabad,03-10-21,127.94,38.08,11.14,28.38,39.52,,11.14,25.59,15.17,8.14,29.23,3.24,466,Severe,64478db449af8e4a5645c17f548649a0159da0c6,,,,
Ahmedabad,04-10-21,87.18,76.4,7.83,21.51,29.34,,7.83,6.98,23.17,5.59,17.26,2.28,230,Poor,e4e5e67fd4f75548dffab7f75484bc14fa15c0c2,,,,
Ahmedabad,05-10-21,99.73,314.52,20.16,30.23,50.39,,20.16,32.74,20.91,8.58,27.22,4.15,309,Very Poor,837c77d566651f559ed3f78c2e490213f99212e6,,,,
Ahmedabad,06-10-21,84.15,133.45,15.83,32.1,47.93,,15.83,19.37,23.12,8.34,23.83,4,519,Severe,7bc87a77a7aba144248cfa3bc514541f09047edf,,,,
Ahmedabad,07-10-21,92.12,25.75,18.21,32.5,50.71,,18.21,31.75,29.97,6.26,26.4,4.3,397,Very Poor,c3e5af129cd3332c6a01776cbb9534bceb46e21a,,,,
Ahmedabad,08-10-21,94.02,33.74,27.14,36.97,64.11,,27.14,24.88,23.51,10.85,41.2,6.14,517,Severe,b3cb1d91dcd7f78dd9bbc88b93d2403eb6869746,,,,
Ahmedabad,09-10-21,150.27,40.08,15.9,34.86,50.77,,15.9,26.35,31.96,9.13,37.83,5.06,653,Severe,d01690bafbc4c042dd47c6aa77801b56071493d2,,,,
Ahmedabad,10-10-21,118.91,40.2,5.42,29.22,34.64,,5.42,79.47,24.89,6.23,12.93,1.74,355,Very Poor,380a4d07d22910246c6f189fd2da93b270b96981,,,,
Ahmedabad,11-10-21,91.41,45.76,5.19,23.45,28.63,,5.19,25.44,6.25,0.69,1.25,0.05,227,Poor,ac81102667b0d56edeb8ab0044765dc49a19f374,,,,
Ahmedabad,12-10-21,95.9,42.62,10.38,33.63,44.01,,10.38,30.06,27.34,3.24,11.06,1.76,316,Very Poor,bf04c9ddc80690a5e2d3c74d79a797319e36e5b6,,,,
Ahmedabad,13-10-21,137.87,34.86,20.2,32.98,53.18,,20.2,21.89,17.41,12.76,39.39,12.08,536,Severe,1b18bebba1cbb0fdf78888bf15d03ac44c1582af,,,,
Ahmedabad,14-10-21,90.71,36.28,18.12,25.73,43.85,,18.12,17.89,26.02,7.32,43.71,6.04,370,Very Poor,228edf7f7e53e88e246fc77b7b7664ac35d7278e,,,,
Ahmedabad,15-10-21,108.68,28.58,17.03,32.87,49.9,,17.03,22.59,19.56,12.47,51.84,7.46,551,Severe,2c18d80cfc792faa3d6e35c72d4b6b58ee93fdad,,,,
Ahmedabad,16-10-21,98.79,30.11,17.72,31.2,48.92,,17.72,26.09,30.19,8.22,41.58,5.48,393,Very Poor,ac4a3bbe27272cd6780e7168906b0bf1413fc749,,,,
Ahmedabad,17-10-21,145.75,26.67,20.61,34.71,55.33,,20.61,24.66,95.94,20.08,51.51,7.31,671,Severe,50ed5cabf8d74c2a700184f876ad15de2239adfa,,,,
Ahmedabad,18-10-21,179.43,29.38,52.33,39.42,91.75,,52.33,39.15,112.01,31.75,102.65,14.97,969,Severe,760481ce5a46e6efa12a80202bbd240dcbefa8fd,,,,
Ahmedabad,19-10-21,170.52,37.58,15.49,35.22,48.6,,15.49,34.03,53.98,10.76,31.62,4.83,471,Severe,f6312e7233ad4c0780492db3c05a61abe4fb6b22,,,,
Ahmedabad,20-10-21,203.4,29.45,23.03,36.63,59.66,,23.03,94.3,5.36,0,0,0,529,Severe,0a43046c154d0e521a6c425df215d90f3c62681e,,,,
Ahmedabad,21-10-21,92.71,24.18,12.92,30.65,43.57,,12.92,42.08,72.86,13.33,17.97,5.17,345,Very Poor,09ec8daa8e32168d92d05b86de1784c639685fb4,,,,
Ahmedabad,22-10-21,64.66,,4.79,23.83,28.61,,4.79,34.4,24.76,6.24,12.04,2.24,213,Poor,564f8823050b52b5f5c36638ac1ae07557963f36,,,,
Ahmedabad,23-10-21,78.14,26.66,10.58,28.93,39.51,,10.58,44.91,35.56,4.72,8.87,2.28,297,Poor,5a425d474d13cbcfc448f36de539d4a679f7b618,,,,
Ahmedabad,24-10-21,100.17,22.78,32.27,34.16,66.43,,32.27,27.73,23.95,7.62,12.85,5.15,605,Severe,aad76905ce54679c80b75e4ee35717c30e7e1099,,,,
Ahmedabad,25-10-21,147.35,23.39,34.64,39.1,73.74,,34.64,46.09,26.43,5.8,5.08,10.16,691,Severe,fa38f89cd6981199ac346529620337c743e4aada,,,,
